State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
CA,90007.0,3,Los Angeles,US,34.03,-118.28,43426.0,24.2,22304.0,10804.0,0
CA,90010.0,3,Los Angeles,US,34.06,-118.29,3740.0,38.8,45786.0,38078.0,0
CA,90012.0,7,Los Angeles,US,34.06,-118.24,30860.0,36.8,31576.0,20388.0,0
CA,90013.0,2,Los Angeles,US,34.05,-118.25,11299.0,42.8,19887.0,32937.0,0
CA,90014.0,2,Los Angeles,US,34.05,-118.25,7006.0,42.7,23642.0,35955.0,0
CA,90015.0,5,Los Angeles,US,34.05,-118.25,18767.0,32.8,29684.0,24367.0,0
CA,90016.0,4,Los Angeles,US,34.03,-118.33,47590.0,35.2,38330.0,20224.0,0
CA,90017.0,4,Los Angeles,US,34.06,-118.26,24336.0,30.6,22754.0,18789.0,0
CA,90018.0,1,Los Angeles,US,34.04,-118.33,49824.0,34.3,33864.0,16489.0,0
CA,90019.0,2,Los Angeles,US,34.05,-118.34,67553.0,37.6,46571.0,28391.0,0
CA,90020.0,1,Los Angeles,US,34.07,-118.29,39866.0,34.5,38849.0,27456.0,0
CA,90021.0,1,Los Angeles,US,34.03,-118.24,2970.0,45.4,12813.0,22769.0,0
CA,90022.0,1,Commerce,US,34.02,-118.15,68136.0,31.6,37916.0,13450.0,0
CA,90023.0,1,Los Angeles,US,34.02,-118.22,46288.0,30.5,35736.0,12010.0,0
CA,90024.0,4,Westwood,US,34.06,-118.44,50693.0,23.0,57202.0,42671.0,0
CA,90025.0,4,Westwood,US,34.05,-118.44,46107.0,34.6,71183.0,48386.0,0
CA,90027.0,3,Los Angeles,US,34.11,-118.27,46646.0,38.9,51595.0,39968.0,0
CA,90028.0,9,Los Angeles,US,34.1,-118.29,30380.0,33.2,33582.0,27436.0,0
CA,90032.0,1,Los Angeles,US,34.07,-118.17,47099.0,33.7,45457.0,17853.0,0
CA,90033.0,1,Los Angeles,US,34.06,-118.21,48277.0,29.4,27622.0,11721.0,0
CA,90034.0,3,Los Angeles,US,34.03,-118.39,58069.0,33.1,58004.0,36346.0,0
CA,90035.0,3,Los Angeles,US,34.05,-118.38,30852.0,37.0,73794.0,48719.0,0
CA,90036.0,9,Los Angeles,US,34.08,-118.34,37640.0,35.0,69894.0,50387.0,0
CA,90038.0,2,Los Angeles,US,34.09,-118.33,28577.0,32.7,33800.0,23317.0,0
CA,90039.0,3,Los Angeles,US,34.13,-118.26,28149.0,39.1,70560.0,41325.0,0
CA,90040.0,3,Los Angeles,US,34.01,-118.12,12699.0,33.9,44964.0,15989.0,0
CA,90041.0,4,Los Angeles,US,34.14,-118.19,28796.0,40.5,63358.0,31244.0,0
CA,90042.0,1,Los Angeles,US,34.11,-118.18,62650.0,34.8,49630.0,22169.0,0
CA,90045.0,21,Westchester,US,33.98,-118.37,41922.0,34.1,75684.0,41416.0,0
CA,90046.0,6,West Hollywood,US,34.1,-118.34,51651.0,38.9,57941.0,58585.0,0
CA,90047.0,1,Los Angeles,US,33.99,-118.31,48678.0,37.0,39269.0,18901.0,0
CA,90048.0,5,West Hollywood,US,34.08,-118.38,22498.0,36.9,78940.0,64632.0,0
CA,90049.0,2,Los Angeles,US,34.06,-118.47,35427.0,41.7,115629.0,95318.0,0
CA,90057.0,1,Los Angeles,US,34.06,-118.28,46509.0,33.5,27890.0,14068.0,0
CA,90063.0,1,Los Angeles,US,34.03,-118.18,53813.0,30.8,40006.0,13697.0,0
CA,90064.0,7,Los Angeles,US,34.04,-118.43,26384.0,39.5,87283.0,57455.0,0
CA,90066.0,1,Los Angeles,US,34.0,-118.43,59124.0,37.3,68132.0,40820.0,0
CA,90067.0,3,Century City,US,34.06,-118.41,2330.0,59.2,97891.0,130209.0,0
CA,90068.0,2,Los Angeles,US,34.13,-118.34,21233.0,39.7,73693.0,73542.0,0
CA,90069.0,4,West Hollywood,US,34.1,-118.37,20132.0,42.8,78979.0,82091.0,0
CA,90071.0,6,Los Angeles,US,34.05,-118.25,0.0,0.0,0.0,0.0,0
CA,90077.0,1,Los Angeles,US,34.13,-118.44,8844.0,47.4,164281.0,96614.0,0
CA,90094.0,1,Playa Vista,US,33.98,-118.42,6858.0,33.6,104367.0,60361.0,0
CA,90201.0,2,Bell Gardens,US,33.97,-118.16,102946.0,28.2,37254.0,11822.0,0
CA,90210.0,2,Beverly Hills,US,34.07,-118.4,22052.0,46.1,145227.0,112648.0,0
CA,90211.0,2,Beverly Hills,US,34.06,-118.38,7530.0,41.2,69638.0,58481.0,0
CA,90212.0,1,Beverly Hills,US,34.06,-118.4,12577.0,40.8,92476.0,68148.0,0
CA,90220.0,3,Compton,US,33.88,-118.22,50715.0,31.2,47882.0,16095.0,0
CA,90222.0,1,Compton,US,33.9,-118.26,31875.0,27.7,37881.0,12620.0,0
CA,90230.0,6,Los Angeles,US,34.01,-118.39,31978.0,38.6,74823.0,40464.0,0
CA,90232.0,1,Culver City,US,34.02,-118.4,15708.0,40.5,77004.0,44611.0,0
CA,90240.0,1,Downey,US,33.96,-118.11,26655.0,36.9,76907.0,28360.0,0
CA,90241.0,2,Downey,US,33.94,-118.12,43592.0,35.1,57372.0,23403.0,0
CA,90242.0,2,Downey,US,33.93,-118.13,43160.0,32.8,58669.0,20081.0,0
CA,90245.0,7,El Segundo,US,33.93,-118.38,16929.0,38.9,85727.0,45644.0,0
CA,90247.0,3,Gardena,US,33.9,-118.3,48032.0,36.9,42926.0,20412.0,0
CA,90248.0,1,Gardena,US,33.87,-118.31,10166.0,45.0,53306.0,25283.0,0
CA,90250.0,6,Hawthorne,US,33.93,-118.32,95939.0,32.5,46172.0,21519.0,0
CA,90254.0,3,Hermosa Beach,US,33.86,-118.39,19747.0,39.3,111187.0,78918.0,0
CA,90255.0,2,Huntington Park,US,33.99,-118.21,76180.0,30.5,35917.0,12496.0,0
CA,90260.0,1,Lawndale,US,33.9,-118.35,35866.0,33.5,51648.0,20484.0,0
CA,90262.0,2,Lynwood,US,33.93,-118.18,71163.0,28.6,43231.0,12980.0,0
CA,90265.0,4,Malibu,US,34.04,-118.69,18258.0,48.9,123681.0,91456.0,0
CA,90266.0,3,Manhattan Beach,US,33.9,-118.4,35603.0,42.8,143527.0,83419.0,0
CA,90272.0,3,Pacific Palisades,US,34.05,-118.53,23934.0,47.0,166021.0,116616.0,0
CA,90274.0,3,Rolling Hills Estates,US,33.78,-118.37,25778.0,50.0,157465.0,83211.0,0
CA,90275.0,2,Rancho Palos Verdes,US,33.76,-118.39,42593.0,49.5,118790.0,56254.0,0
CA,90277.0,2,Redondo Beach,US,33.85,-118.39,35178.0,42.9,100080.0,58380.0,0
CA,90278.0,5,Redondo Beach,US,33.89,-118.35,40485.0,39.3,107010.0,49166.0,0
CA,90280.0,3,Southgate,US,33.96,-118.16,95350.0,31.0,43552.0,14524.0,0
CA,90291.0,1,Venice,US,34.0,-118.46,27167.0,38.0,80111.0,61908.0,0
CA,90292.0,6,Marina del Rey,US,33.99,-118.44,21679.0,40.0,100507.0,74571.0,0
CA,90301.0,2,Inglewood,US,33.96,-118.35,36360.0,33.3,37424.0,17079.0,0
CA,90302.0,1,Inglewood,US,33.98,-118.36,30482.0,33.1,41426.0,20914.0,0
CA,90303.0,2,Inglewood,US,33.95,-118.33,26408.0,30.4,39671.0,15908.0,0
CA,90401.0,6,Santa Monica,US,34.02,-118.49,7297.0,39.2,62703.0,62023.0,0
CA,90403.0,7,Santa Monica,US,34.04,-118.47,24416.0,40.1,78151.0,63893.0,0
CA,90404.0,3,Santa Monica,US,34.03,-118.47,22081.0,37.6,66623.0,39424.0,0
CA,90405.0,5,Santa Monica,US,34.02,-118.45,28915.0,40.8,77948.0,56326.0,0
CA,90501.0,2,Torrance,US,33.86,-118.3,43145.0,35.6,61536.0,27071.0,0
CA,90502.0,1,Torrance,US,33.83,-118.3,17585.0,42.8,64232.0,26449.0,0
CA,90503.0,6,Torrance,US,33.86,-118.35,45986.0,40.2,76431.0,36467.0,0
CA,90504.0,2,Torrance,US,33.87,-118.34,33279.0,41.1,73380.0,31565.0,0
CA,90505.0,7,Torrance,US,33.83,-118.33,36904.0,43.9,86588.0,41903.0,0
CA,90601.0,2,Whittier,US,34.0,-118.04,34203.0,37.4,71366.0,30060.0,0
CA,90603.0,2,Whittier,US,33.94,-117.99,20221.0,38.9,88862.0,33933.0,0
CA,90605.0,2,Whittier,US,33.96,-118.01,41643.0,33.9,65952.0,22940.0,0
CA,90606.0,3,Whittier,US,33.99,-118.05,32697.0,36.0,64393.0,21141.0,0
CA,90620.0,6,Buena Park,US,33.86,-117.99,46639.0,37.8,81609.0,26734.0,0
CA,90621.0,1,Buena Park,US,33.86,-118.0,35245.0,34.0,56201.0,21879.0,0
CA,90630.0,4,Cypress,US,33.82,-118.01,49145.0,41.9,81889.0,33283.0,0
CA,90631.0,5,La Habra,US,33.94,-117.93,69151.0,34.9,67797.0,29218.0,0
CA,90638.0,3,La Mirada,US,33.92,-118.01,49819.0,38.4,78373.0,28776.0,0
CA,90640.0,3,Montebello,US,34.04,-118.08,63521.0,37.1,45898.0,20823.0,0
CA,90650.0,8,Norwalk,US,33.93,-118.05,106659.0,34.0,59756.0,19376.0,0
CA,90660.0,3,Pico Rivera,US,34.0,-118.08,63815.0,35.1,55758.0,18701.0,0
CA,90670.0,4,Santa Fe Springs,US,33.95,-118.03,15998.0,36.0,54674.0,21709.0,0
CA,90680.0,1,Stanton,US,33.79,-117.99,30795.0,33.1,48384.0,19609.0,0
CA,90701.0,1,Artesia,US,33.87,-118.08,16785.0,39.3,60749.0,21999.0,0
CA,90703.0,7,Cerritos,US,33.87,-118.06,50276.0,44.3,89720.0,34302.0,0
CA,90706.0,2,Bellflower,US,33.9,-118.13,77756.0,32.2,48823.0,20157.0,0
CA,90710.0,3,Harbor City,US,33.81,-118.29,27457.0,37.0,52294.0,23609.0,0
CA,90712.0,2,Lakewood,US,33.85,-118.14,32451.0,38.9,80150.0,30368.0,0
CA,90713.0,4,Lakewood,US,33.86,-118.12,28699.0,38.9,86543.0,32702.0,0
CA,90716.0,1,Hawaiian Gardens,US,33.83,-118.07,14382.0,31.0,37543.0,13202.0,0
CA,90720.0,1,Los Alamitos,US,33.8,-118.07,22029.0,42.4,95455.0,44045.0,0
CA,90723.0,3,Paramount,US,33.9,-118.14,55023.0,29.8,45792.0,15087.0,0
CA,90731.0,3,San Pedro,US,33.76,-118.29,62028.0,36.1,50879.0,25202.0,0
CA,90732.0,3,San Pedro,US,33.76,-118.31,21417.0,45.3,84679.0,41578.0,0
CA,90740.0,5,Seal Beach,US,33.78,-118.07,24330.0,57.6,54864.0,47053.0,0
CA,90745.0,3,Carson,US,33.84,-118.27,58186.0,37.2,71443.0,23092.0,0
CA,90746.0,4,Carson,US,33.87,-118.26,26523.0,41.3,77260.0,28201.0,0
CA,90749.0,1,Carson,US,33.81,-118.27,0.0,0.0,0.0,0.0,0
CA,90755.0,3,Signal Hill,US,33.82,-118.17,11440.0,33.6,65935.0,29341.0,0
CA,90802.0,7,Long Beach,US,33.77,-118.18,39155.0,36.3,42829.0,33887.0,0
CA,90803.0,5,Long Beach,US,33.77,-118.11,31709.0,43.2,75197.0,61211.0,0
CA,90804.0,3,Long Beach,US,33.79,-118.14,41007.0,30.1,44877.0,21873.0,0
CA,90805.0,1,Long Beach,US,33.88,-118.17,95127.0,30.0,44815.0,16924.0,0
CA,90806.0,1,Long Beach,US,33.81,-118.19,42498.0,32.2,44144.0,18188.0,0
CA,90807.0,2,Long Beach,US,33.84,-118.18,33763.0,40.6,72010.0,36813.0,0
CA,90808.0,3,Long Beach,US,33.83,-118.09,39428.0,42.3,96360.0,41807.0,0
CA,90815.0,6,Long Beach,US,33.81,-118.11,40462.0,39.0,78137.0,36045.0,0
CA,90840.0,2,Long Beach,US,33.78,-118.11,0.0,0.0,0.0,0.0,0
CA,91006.0,2,Arcadia,US,34.14,-118.02,31728.0,43.3,83986.0,40436.0,0
CA,91007.0,4,Arcadia,US,34.14,-118.05,34598.0,44.7,71557.0,34139.0,0
CA,91010.0,3,Monrovia,US,34.14,-117.97,25840.0,39.4,60793.0,24464.0,0
CA,91011.0,2,La Canada,US,34.21,-118.19,20721.0,44.5,156933.0,72633.0,0
CA,91016.0,4,Monrovia,US,34.15,-118.0,42090.0,38.1,70307.0,33610.0,0
CA,91020.0,1,Montrose,US,34.21,-118.23,8438.0,39.7,69067.0,31796.0,0
CA,91024.0,1,Sierra Madre,US,34.16,-118.05,11084.0,46.2,92384.0,51741.0,0
CA,91030.0,4,South Pasadena,US,34.12,-118.15,25967.0,40.1,79089.0,46180.0,0
CA,91040.0,1,Sunland,US,34.26,-118.31,19969.0,44.5,71411.0,32317.0,0
CA,91042.0,2,Tujunga,US,34.26,-118.27,27298.0,41.2,58020.0,28406.0,0
CA,91101.0,6,Pasadena,US,34.15,-118.13,20936.0,34.3,61180.0,39590.0,0
CA,91103.0,1,Pasadena,US,34.16,-118.15,27819.0,36.7,62037.0,32265.0,0
CA,91104.0,3,Pasadena,US,34.17,-118.11,38976.0,37.9,71429.0,34256.0,0
CA,91105.0,4,Pasadena,US,34.15,-118.15,11413.0,48.6,107209.0,79009.0,0
CA,91106.0,2,Pasadena,US,34.15,-118.12,25243.0,35.1,74756.0,49975.0,0
CA,91107.0,6,Pasadena,US,34.15,-118.07,31722.0,42.1,83904.0,46992.0,0
CA,91108.0,1,San Marino,US,34.12,-118.11,13654.0,45.9,134286.0,73662.0,0
CA,91201.0,3,Glendale,US,34.17,-118.29,23092.0,40.8,49215.0,26602.0,0
CA,91202.0,2,Glendale,US,34.16,-118.26,23148.0,42.7,63037.0,33924.0,0
CA,91203.0,2,Glendale,US,34.16,-118.25,13680.0,38.7,41400.0,23543.0,0
CA,91204.0,4,Glendale,US,34.14,-118.26,17053.0,38.3,42277.0,19875.0,0
CA,91205.0,1,Glendale,US,34.14,-118.24,38322.0,39.0,36971.0,20455.0,0
CA,91206.0,2,Glendale,US,34.15,-118.24,34038.0,43.2,52277.0,30767.0,0
CA,91210.0,1,Glendale,US,34.15,-118.26,727.0,23.7,158162.0,66983.0,0
CA,91214.0,3,La Crescenta,US,34.23,-118.24,30965.0,42.1,87612.0,37064.0,0
CA,91301.0,2,Agoura Hills,US,34.16,-118.76,26293.0,43.9,114417.0,50308.0,0
CA,91302.0,3,Calabasas,US,34.16,-118.64,25431.0,43.1,114688.0,67026.0,0
CA,91303.0,4,Canoga Park,US,34.2,-118.6,29471.0,31.5,45793.0,20130.0,0
CA,91304.0,1,CANOGA PARK,US,34.22,-118.61,53853.0,37.0,61339.0,25846.0,0
CA,91307.0,5,West Hills,US,34.19,-118.62,26219.0,43.7,100075.0,41338.0,0
CA,91311.0,4,Chatsworth,US,34.26,-118.58,38505.0,43.9,80593.0,39410.0,0
CA,91316.0,2,Encino,US,34.16,-118.51,28837.0,40.3,61539.0,42868.0,0
CA,91320.0,5,Thousand Oaks,US,34.19,-118.91,44952.0,40.5,106813.0,46921.0,0
CA,91321.0,2,Santa Clarita,US,34.41,-118.47,34178.0,33.9,59549.0,27847.0,0
CA,91324.0,5,Northridge,US,34.26,-118.54,28497.0,35.9,61958.0,28919.0,0
CA,91325.0,1,Northridge,US,34.23,-118.5,33197.0,34.6,60774.0,31455.0,0
CA,91326.0,1,Northridge,US,34.28,-118.56,36921.0,43.3,101073.0,42893.0,0
CA,91335.0,2,Reseda,US,34.19,-118.54,78230.0,36.8,51206.0,21505.0,0
CA,91340.0,1,San Fernando,US,34.28,-118.44,35481.0,31.5,54182.0,16776.0,0
CA,91342.0,1,Sylmar,US,34.31,-118.43,93466.0,34.1,60361.0,20101.0,0
CA,91343.0,2,North Hills,US,34.24,-118.47,64149.0,33.1,55956.0,21714.0,0
CA,91344.0,6,Granada Hills,US,34.29,-118.5,54566.0,41.5,79680.0,32281.0,0
CA,91345.0,1,Mission Hills,US,34.26,-118.47,18276.0,39.8,61728.0,22756.0,0
CA,91350.0,6,Saugus,US,34.46,-118.5,36520.0,37.1,100387.0,36231.0,0
CA,91351.0,1,Canyon Country,US,34.42,-118.47,33071.0,35.8,68197.0,26695.0,0
CA,91354.0,1,Valencia,US,34.45,-118.55,29340.0,37.8,112524.0,43002.0,0
CA,91355.0,11,Valencia,US,34.44,-118.54,34188.0,38.4,88861.0,40646.0,0
CA,91356.0,3,Tarzana,US,34.17,-118.53,29467.0,42.4,68078.0,43857.0,0
CA,91360.0,6,Thousand Oaks,US,34.23,-118.87,43948.0,41.7,91456.0,38824.0,0
CA,91361.0,1,Westlake,US,34.15,-118.83,20831.0,48.2,104807.0,64821.0,0
CA,91362.0,5,Westlake Village,US,34.21,-118.82,35546.0,44.7,103958.0,54447.0,0
CA,91364.0,5,Woodland Hills,US,34.17,-118.57,27100.0,42.5,92830.0,47612.0,0
CA,91367.0,5,Woodland Hills,US,34.19,-118.59,42578.0,40.9,80083.0,45415.0,0
CA,91377.0,1,Thousand Oaks,US,34.18,-118.79,15087.0,41.0,120696.0,55780.0,0
CA,91381.0,2,Stevenson Ranch,US,34.41,-118.57,20405.0,37.5,114610.0,50415.0,0
CA,91384.0,2,Castaic,US,34.5,-118.62,29788.0,32.8,101505.0,28344.0,0
CA,91387.0,3,Santa Clarita,US,34.45,-118.42,43502.0,34.0,82745.0,31900.0,0
CA,91401.0,2,Van Nuys,US,34.17,-118.45,41217.0,35.5,50418.0,26181.0,0
CA,91402.0,1,Panorama City,US,34.21,-118.45,71894.0,30.8,37190.0,14435.0,0
CA,91403.0,4,Sherman Oaks,US,34.16,-118.44,24613.0,41.2,80890.0,59074.0,0
CA,91405.0,2,Van Nuys,US,34.21,-118.45,53347.0,33.4,39013.0,18181.0,0
CA,91406.0,4,Van Nuys,US,34.22,-118.47,54364.0,34.8,49835.0,22878.0,0
CA,91411.0,1,Van Nuys,US,34.17,-118.47,25370.0,34.1,45667.0,26264.0,0
CA,91423.0,3,Sherman Oaks,US,34.16,-118.42,33347.0,38.2,79028.0,56339.0,0
CA,91436.0,1,Encino,US,34.16,-118.49,13970.0,47.2,135585.0,78851.0,0
CA,91502.0,3,Burbank,US,34.19,-118.3,12011.0,35.6,40057.0,25862.0,0
CA,91504.0,3,Burbank,US,34.2,-118.32,25469.0,38.8,70608.0,34587.0,0
CA,91505.0,8,Burbank,US,34.2,-118.33,31273.0,38.0,76357.0,37937.0,0
CA,91506.0,4,Burbank,US,34.17,-118.31,18272.0,42.6,71495.0,36730.0,0
CA,91522.0,1,Burbank,US,34.15,-118.34,0.0,0.0,0.0,0.0,0
CA,91601.0,2,North Hollywood,US,34.16,-118.37,38754.0,33.3,48499.0,29054.0,0
CA,91602.0,1,North Hollywood,US,34.16,-118.38,18304.0,39.0,65920.0,48020.0,0
CA,91604.0,4,Studio City,US,34.14,-118.37,30269.0,39.9,90801.0,65936.0,0
CA,91605.0,1,North Hollywood,US,34.2,-118.41,55665.0,33.7,42254.0,17215.0,0
CA,91606.0,2,North Hollywood,US,34.19,-118.37,44773.0,35.3,41498.0,20559.0,0
CA,91607.0,2,Valley Village,US,34.17,-118.4,30231.0,37.5,53531.0,37723.0,0
CA,91608.0,3,Universal City,US,34.14,-118.35,0.0,0.0,0.0,0.0,0
CA,91701.0,5,Rancho Cucamonga,US,34.14,-117.53,40546.0,39.1,80149.0,32037.0,0
CA,91702.0,5,Covina,US,34.14,-117.89,61170.0,29.2,55651.0,18252.0,0
CA,91706.0,6,Irwindale,US,34.11,-117.94,77877.0,33.0,51706.0,15823.0,0
CA,91709.0,5,Chino Hills,US,34.01,-117.69,76796.0,38.0,96914.0,35640.0,0
CA,91710.0,7,Chino,US,34.03,-117.65,84812.0,35.5,72620.0,23308.0,0
CA,91711.0,4,Claremont,US,34.12,-117.7,36651.0,39.7,89161.0,39465.0,0
CA,91722.0,1,Covina,US,34.09,-117.91,35798.0,35.0,66512.0,23113.0,0
CA,91723.0,2,Covina,US,34.09,-117.89,19428.0,33.8,60911.0,24674.0,0
CA,91724.0,1,Covina,US,34.09,-117.87,26479.0,37.7,76065.0,28928.0,0
CA,91730.0,5,Rancho Cucamonga,US,34.12,-117.56,67613.0,32.9,61063.0,25120.0,0
CA,91731.0,3,El Monte,US,34.08,-118.02,30418.0,36.8,35120.0,14545.0,0
CA,91732.0,1,El Monte,US,34.06,-118.02,62872.0,34.8,41020.0,15955.0,0
CA,91733.0,1,South El Monte,US,34.04,-118.03,44313.0,34.8,39379.0,14608.0,0
CA,91739.0,4,Rancho Cucamunga,US,34.13,-117.53,38490.0,34.6,104659.0,36141.0,0
CA,91740.0,2,Glendora,US,34.13,-117.83,26745.0,39.7,67063.0,26206.0,0
CA,91741.0,2,Glendora,US,34.14,-117.86,25693.0,41.5,84957.0,39261.0,0
CA,91744.0,1,La Puente,US,34.04,-117.95,87337.0,32.1,58641.0,16483.0,0
CA,91745.0,2,Hacienda Heights,US,34.02,-117.96,55184.0,41.5,78000.0,29569.0,0
CA,91746.0,1,City of Industry,US,34.03,-118.01,30034.0,34.7,60178.0,17038.0,0
CA,91748.0,4,Rowland Heights,US,33.99,-117.87,46732.0,40.9,58502.0,25057.0,0
CA,91750.0,4,La Verne,US,34.12,-117.76,34052.0,42.9,75635.0,34509.0,0
CA,91752.0,1,Mira Loma,US,33.98,-117.56,29525.0,33.4,64849.0,22244.0,0
CA,91754.0,1,Monterey Park,US,34.04,-118.14,34009.0,42.6,57463.0,26353.0,0
CA,91761.0,3,Ontario,US,34.05,-117.55,60103.0,32.2,61975.0,20792.0,0
CA,91762.0,2,Ontario,US,34.09,-117.67,57402.0,32.5,49930.0,18087.0,0
CA,91763.0,4,Montclair,US,34.09,-117.69,37784.0,32.2,49653.0,18200.0,0
CA,91764.0,8,Ontario,US,34.08,-117.55,53820.0,31.0,50902.0,18028.0,0
CA,91765.0,3,Diamond Bar,US,34.01,-117.82,47598.0,41.7,90522.0,35540.0,0
CA,91766.0,4,Pomona,US,34.06,-117.75,72026.0,29.8,49895.0,17140.0,0
CA,91767.0,1,Pomona,US,34.11,-117.74,49099.0,32.8,50551.0,19176.0,0
CA,91768.0,4,Pomona,US,34.07,-117.75,36444.0,28.7,44859.0,14824.0,0
CA,91770.0,3,Rosemead,US,34.07,-118.07,63758.0,41.1,46729.0,18120.0,0
CA,91773.0,4,San Dimas,US,34.11,-117.8,34107.0,42.2,77742.0,35463.0,0
CA,91775.0,1,San Gabriel,US,34.12,-118.07,25486.0,42.8,75876.0,33576.0,0
CA,91780.0,1,Temple City,US,34.1,-118.07,35280.0,41.9,63410.0,27674.0,0
CA,91784.0,3,Upland,US,34.13,-117.64,26140.0,46.3,96260.0,43616.0,0
CA,91786.0,2,Upland,US,34.11,-117.65,52365.0,34.3,50395.0,23735.0,0
CA,91789.0,2,Walnut,US,34.03,-117.84,43805.0,43.2,93301.0,34375.0,0
CA,91790.0,1,West Covina,US,34.07,-117.93,46566.0,36.7,70888.0,22885.0,0
CA,91791.0,2,West Covina,US,34.07,-117.88,33247.0,38.0,71528.0,28479.0,0
CA,91792.0,2,West covina,US,34.04,-117.91,30063.0,36.6,66489.0,24630.0,0
CA,91801.0,3,Alhambra,US,34.09,-118.11,54565.0,40.4,51793.0,26013.0,0
CA,91803.0,3,Alhambra,US,34.09,-118.13,30118.0,41.3,56928.0,25125.0,0
CA,91901.0,1,Alpine,US,32.83,-116.75,18507.0,44.1,79859.0,35610.0,0
CA,91902.0,2,Bonita,US,32.67,-117.02,18813.0,42.1,86913.0,35780.0,0
CA,91910.0,6,Chula Vista,US,32.65,-117.0,77302.0,36.1,53890.0,24450.0,0
CA,91911.0,3,Chula Vista,US,32.61,-117.03,84122.0,33.4,49156.0,19488.0,0
CA,91914.0,1,Chula Vista,US,32.66,-116.97,17406.0,35.6,122931.0,37487.0,0
CA,91915.0,3,San Diego,US,32.65,-116.97,28209.0,32.1,101760.0,29116.0,0
CA,91942.0,6,La Mesa,US,32.78,-117.01,39804.0,37.4,53213.0,30765.0,0
CA,91945.0,2,Lemon Grove,US,32.74,-117.04,26486.0,36.9,55801.0,22448.0,0
CA,91950.0,5,National City,US,32.68,-117.07,61774.0,32.1,41403.0,17454.0,0
CA,91977.0,3,Spring Valley,US,32.75,-116.96,62072.0,34.5,59762.0,22935.0,0
CA,92007.0,1,Cardiff,US,33.02,-117.28,12131.0,39.7,98935.0,51049.0,0
CA,92008.0,3,Carlsbad,US,33.18,-117.32,26896.0,42.6,71347.0,41448.0,0
CA,92009.0,4,Carlsbad,US,33.1,-117.23,43837.0,42.4,103792.0,50175.0,0
CA,92010.0,1,Carlsbad,US,33.13,-117.26,15598.0,37.5,91849.0,40086.0,0
CA,92011.0,3,Carlsbad,US,33.12,-117.31,24476.0,43.2,102844.0,47043.0,0
CA,92014.0,4,San Diego,US,32.98,-117.25,13708.0,50.5,116995.0,78996.0,0
CA,92019.0,4,San Diego,US,32.79,-116.93,43873.0,41.8,74099.0,31122.0,0
CA,92020.0,6,El Cajon,US,32.82,-116.96,58940.0,34.5,50166.0,23758.0,0
CA,92021.0,4,El Cajon,US,32.81,-116.92,67608.0,34.4,48281.0,21644.0,0
CA,92024.0,8,Encinitas,US,33.07,-117.26,49566.0,42.3,94598.0,49122.0,0
CA,92025.0,7,Escondido,US,33.13,-117.07,51859.0,32.0,48259.0,22343.0,0
CA,92026.0,2,Escondido,US,33.15,-117.09,50412.0,38.1,55937.0,26160.0,0
CA,92027.0,2,Escondido,US,33.13,-117.06,56875.0,32.9,53397.0,21141.0,0
CA,92028.0,2,Fallbrook,US,33.37,-117.25,47807.0,40.5,57970.0,29327.0,0
CA,92029.0,5,Escondido,US,33.12,-117.07,18717.0,44.1,78210.0,38338.0,0
CA,92037.0,8,La Jolla,US,32.87,-117.22,37718.0,43.0,96220.0,70030.0,0
CA,92040.0,1,Lakeside,US,32.86,-116.93,43269.0,37.9,65360.0,28378.0,0
CA,92054.0,3,Oceanside,US,33.19,-117.33,42195.0,32.0,51139.0,26833.0,0
CA,92056.0,3,Oceanside,US,33.21,-117.29,54069.0,39.4,62263.0,28758.0,0
CA,92057.0,4,Oceanside,US,33.25,-117.29,56764.0,36.7,64177.0,27550.0,0
CA,92058.0,2,Oceanside,US,33.23,-117.33,44825.0,25.1,45048.0,19005.0,0
CA,92064.0,5,Poway,US,32.98,-117.04,49587.0,40.1,95917.0,40504.0,0
CA,92065.0,2,Ramona,US,33.04,-116.87,36637.0,41.2,77531.0,31292.0,0
CA,92069.0,3,San Marcos,US,33.14,-117.12,49135.0,33.9,55085.0,22072.0,0
CA,92071.0,5,Santee,US,32.86,-116.97,56158.0,37.5,76349.0,30837.0,0
CA,92075.0,2,Solana Beach,US,33.0,-117.25,12491.0,46.0,96685.0,61814.0,0
CA,92078.0,7,San Marcos,US,33.15,-117.17,45984.0,37.9,59778.0,30236.0,0
CA,92081.0,5,Vista,US,33.19,-117.23,29038.0,35.7,55884.0,26426.0,0
CA,92082.0,1,Valley Center,US,33.27,-116.95,19541.0,41.8,76458.0,29291.0,0
CA,92083.0,6,Vista,US,33.2,-117.21,36431.0,32.5,47817.0,18911.0,0
CA,92084.0,1,Vista,US,33.22,-117.23,50377.0,35.3,52124.0,23913.0,0
CA,92092.0,1,Marina Del Rey,US,33.98,-118.44,0.0,0.0,0.0,0.0,0
CA,92093.0,1,La Jolla,US,32.88,-117.24,0.0,0.0,0.0,0.0,0
CA,92096.0,1,San Marcos,US,33.13,-117.16,0.0,0.0,0.0,0.0,0
CA,92101.0,20,San Diego,US,32.73,-117.15,36295.0,36.6,56245.0,48423.0,0
CA,92102.0,1,San Diego,US,32.72,-117.13,45461.0,30.7,41840.0,19543.0,0
